Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=9d1700f4783d53e0,Cloud System Engineer (3년이상),,"및 운영 경험 - SRE(Site reliability Engineers) 경험 - 스크립팅 역량 보유 ( Python, Go, Shellscript 등) - Terraform, Ansible, SaltStack, CDK 구축..."
https://kr.indeed.com/viewjob?jk=bbf36187bf5002f0,서비스 개발 및 관리,,경력 1년 이상 - PHP/ Python 등 웹프로그래밍 경력자 - APM... 출서류] 이력서 경력기술서 자격요건 - 경력 1년 이상 - PHP/ Python 등 웹프로그래밍 경력자 - APM 환경에서 시스템 구축의 전반에 대한...
https://kr.indeed.com/viewjob?jk=a979e53aa387868c,보안개발자(ASAP),,"요건] - 보안 취약점 점검 관련 경력 5년이상 - Java, PHP, Python 등의 언어(택1)로 자동화프로그램 개발 가능한 분 - IT인프라에... 5년이상 - Java, PHP, Python 등의 언어(택1)로 자동화프로..."
https://kr.indeed.com/viewjob?jk=2936adf2a7318db5,웹개발자,,"이스, 카산드라등) 경험자 우대 - TDD 및 스크립트 언어(Ruby, Python, Javascript) 경험자 우대 [전형절차] 실무면접(테크면... 및 스크립트 언어(Ruby, Python, Javascript) 경험자..."
https://kr.indeed.com/viewjob?jk=9a159041784041c1,플랫폼 백엔드 개발,,"대용량 시스템 설계 및 개발 경력 - Java, Spring, Python 기반 Web Application 개발 및 운영 경력 - MongoDB... Java, Spring, Python 기반 Web Application..."
https://kr.indeed.com/viewjob?jk=a3f7e859f78c3856,게임플랫폼 Server 개발,,"scala (이외 C++, Go, Python 등)를 이용한 서버 개발... 사용) 자격요건 - Java / scala (이외 C++, Go, Python 등)를 이용한 서버 개발 경력 3년 이상 - 오픈소스 기술을 바탕..."
https://kr.indeed.com/viewjob?jk=d04d5965fd332b3e,DW&BI팀 Data Architect,,"BigQuery) - 데이터 표준 수립 및 관리 역량 - Java 또는 Python, Linux Shell 등의 코딩 능력 [우대사항] - 금융... 및 관리 역량 - Java 또는 Python, Linux Shell 등의..."
https://kr.indeed.com/viewjob?jk=417d3e24bac85b14,Analytics Engineer,,"경험 - 프로그래밍 언어 중 2가지 이상 능숙하게 사용(R, Scala, Python, Java) - Deep Learning 알고리즘 개발 및 활용... 이상 능숙하게 사용(R, Scala, Python, Java) - Deep..."
https://kr.indeed.com/viewjob?jk=c4e7809eb035c7ee,웹개발팀장,,"이스, 카산드라등) 경험자 우대 - TDD 및 스크립트 언어(Ruby, Python, Javascript) 경험자 우대 [전형절차] 실무면접(테크면... 및 스크립트 언어(Ruby, Python, Javascript) 경험자..."
https://kr.indeed.com/viewjob?jk=a07f68014776c455,플랫폼 Back-end 개발 (5년이상),,"end 개발 업무 5년 이상 필수조건 - 대용량 시스템 설계 및 개발 경력 - Java, Spring, Python 기반 Web Application 개발 및 운영 경력 - MongoDB, ElasticSearch 등..."
